instance_id,corr_prompt_tokens_cost_early_1,corr_prompt_tokens_cost_early_2,corr_prompt_tokens_cost_early_3,corr_prompt_tokens_cost_early_4,corr_prompt_tokens_cost_early_avg,corr_prompt_tokens_cost_early_mid_1,corr_prompt_tokens_cost_early_mid_2,corr_prompt_tokens_cost_early_mid_3,corr_prompt_tokens_cost_early_mid_4,corr_prompt_tokens_cost_early_mid_avg,corr_prompt_tokens_cost_mid_1,corr_prompt_tokens_cost_mid_2,corr_prompt_tokens_cost_mid_3,corr_prompt_tokens_cost_mid_4,corr_prompt_tokens_cost_mid_avg,corr_prompt_tokens_cost_later_mid_1,corr_prompt_tokens_cost_later_mid_2,corr_prompt_tokens_cost_later_mid_3,corr_prompt_tokens_cost_later_mid_4,corr_prompt_tokens_cost_later_mid_avg,corr_prompt_tokens_cost_later_1,corr_prompt_tokens_cost_later_2,corr_prompt_tokens_cost_later_3,corr_prompt_tokens_cost_later_4,corr_prompt_tokens_cost_later_avg,corr_completion_tokens_cost_early_1,corr_completion_tokens_cost_early_2,corr_completion_tokens_cost_early_3,corr_completion_tokens_cost_early_4,corr_completion_tokens_cost_early_avg,corr_completion_tokens_cost_early_mid_1,corr_completion_tokens_cost_early_mid_2,corr_completion_tokens_cost_early_mid_3,corr_completion_tokens_cost_early_mid_4,corr_completion_tokens_cost_early_mid_avg,corr_completion_tokens_cost_mid_1,corr_completion_tokens_cost_mid_2,corr_completion_tokens_cost_mid_3,corr_completion_tokens_cost_mid_4,corr_completion_tokens_cost_mid_avg,corr_completion_tokens_cost_later_mid_1,corr_completion_tokens_cost_later_mid_2,corr_completion_tokens_cost_later_mid_3,corr_completion_tokens_cost_later_mid_4,corr_completion_tokens_cost_later_mid_avg,corr_completion_tokens_cost_later_1,corr_completion_tokens_cost_later_2,corr_completion_tokens_cost_later_3,corr_completion_tokens_cost_later_4,corr_completion_tokens_cost_later_avg,corr_cache_creation_input_tokens_cost_early_1,corr_cache_creation_input_tokens_cost_early_2,corr_cache_creation_input_tokens_cost_early_3,corr_cache_creation_input_tokens_cost_early_4,corr_cache_creation_input_tokens_cost_early_avg,corr_cache_creation_input_tokens_cost_early_mid_1,corr_cache_creation_input_tokens_cost_early_mid_2,corr_cache_creation_input_tokens_cost_early_mid_3,corr_cache_creation_input_tokens_cost_early_mid_4,corr_cache_creation_input_tokens_cost_early_mid_avg,corr_cache_creation_input_tokens_cost_mid_1,corr_cache_creation_input_tokens_cost_mid_2,corr_cache_creation_input_tokens_cost_mid_3,corr_cache_creation_input_tokens_cost_mid_4,corr_cache_creation_input_tokens_cost_mid_avg,corr_cache_creation_input_tokens_cost_later_mid_1,corr_cache_creation_input_tokens_cost_later_mid_2,corr_cache_creation_input_tokens_cost_later_mid_3,corr_cache_creation_input_tokens_cost_later_mid_4,corr_cache_creation_input_tokens_cost_later_mid_avg,corr_cache_creation_input_tokens_cost_later_1,corr_cache_creation_input_tokens_cost_later_2,corr_cache_creation_input_tokens_cost_later_3,corr_cache_creation_input_tokens_cost_later_4,corr_cache_creation_input_tokens_cost_later_avg,corr_cache_read_input_tokens_cost_early_1,corr_cache_read_input_tokens_cost_early_2,corr_cache_read_input_tokens_cost_early_3,corr_cache_read_input_tokens_cost_early_4,corr_cache_read_input_tokens_cost_early_avg,corr_cache_read_input_tokens_cost_early_mid_1,corr_cache_read_input_tokens_cost_early_mid_2,corr_cache_read_input_tokens_cost_early_mid_3,corr_cache_read_input_tokens_cost_early_mid_4,corr_cache_read_input_tokens_cost_early_mid_avg,corr_cache_read_input_tokens_cost_mid_1,corr_cache_read_input_tokens_cost_mid_2,corr_cache_read_input_tokens_cost_mid_3,corr_cache_read_input_tokens_cost_mid_4,corr_cache_read_input_tokens_cost_mid_avg,corr_cache_read_input_tokens_cost_later_mid_1,corr_cache_read_input_tokens_cost_later_mid_2,corr_cache_read_input_tokens_cost_later_mid_3,corr_cache_read_input_tokens_cost_later_mid_4,corr_cache_read_input_tokens_cost_later_mid_avg,corr_cache_read_input_tokens_cost_later_1,corr_cache_read_input_tokens_cost_later_2,corr_cache_read_input_tokens_cost_later_3,corr_cache_read_input_tokens_cost_later_4,corr_cache_read_input_tokens_cost_later_avg
django__django-11299,0.3516010921489792,-0.08979303517621987,0.17138612947907525,0.28905069698607394,0.18056122085947712,0.28238055597456474,0.5946565786868637,0.42839510425318966,0.41177569332481384,0.429301983059858,0.4569112808607404,-0.3824329451774849,-0.6837683075931332,0.22110924190538703,-0.09704518250112265,0.373012567910137,0.02150834314345322,0.03195029020395168,0.566583074038902,0.24826356882411096,0.043168908417490826,-0.309487555551324,0.5982396208741189,0.029775144156465816,0.09042402947418787,0.07751094143472524,0.3352502031950122,0.12322668964460984,0.44917787330743475,0.2462914268954455,-0.08870446561332754,0.8087025074815842,0.033397203438348566,-0.2133196181569746,0.1350189067874077,0.2995274876615579,0.8944438572946904,0.5673631651162844,-0.18897556670682591,0.3930897358414267,0.8085020389153461,0.7636126926007721,0.8486421495626794,0.7729355122863466,0.7984230983412861,0.9014890079960589,0.9290216566090661,0.9471429793025494,0.9525130943830012,0.932541684572669,0.9899714061176428,0.9884137865494913,0.9880881458231092,0.9853022878820102,0.9879439065930634,0.9786628748707069,0.3024629342324121,0.9430141735853408,0.9861039140096338,0.8025609741745233,0.9551972417527927,0.025224625757983815,0.9910283052703064,0.9677963384941918,0.7348116278188187,0.37642761419654747,0.46858046871431897,0.163911321267176,0.36554587973573666,0.34361632097844474,0.4951834970067644,0.40344258651692244,-0.00971747171492647,0.898698923590505,0.44690188384981633,0.046531441497735235,-0.3657238506294169,-0.15614581264957933,0.018894016526898372,-0.11411105131359066,0.03579842602567884,0.5616052220244085,0.2762717931795539,0.16417017852279256,0.25946140493810843,0.30550719861340436,-0.3676812916804586,-0.7986329188384267,-0.007336032048959357,-0.21703576098861008,0.30471096655822827,-0.04603790607890664,-0.016915251678749965,0.526402132154471,0.19203998523876065,-0.07876023522316272,-0.35116566604661553,0.6612690072633736,-0.187217949657587,0.011031289084002076
django__django-11333,0.41616956128020266,-0.029050558117832206,-0.07334273195642008,0.3307622124281857,0.16113462090853403,0.6207904515393722,-0.005673857258256199,-0.2888262678837431,0.16734063017442607,0.12340773914294974,0.318915409815677,-0.2837694060861216,-0.5312414394206746,0.5009571784120974,0.001215435680244556,0.16410990000733494,-0.37243663382906494,0.4982948323391201,0.1684572449106857,0.11460633585701895,0.41436807349834104,-0.22106110141781543,0.5239968760936273,0.17000948803428267,0.2218283340521089,0.23153407771435994,-0.18655211013387163,0.1625517489919308,0.33691853089317353,0.13611306186639816,0.7493246928208945,0.5610914054974714,0.7722465697779901,0.7343883972600374,0.7042627663390983,0.7312528754183696,0.9600571421614,0.8741146914274209,0.7403644094817676,0.8264472796222396,0.43827450602033924,0.9161096750875802,0.9105432417242876,0.8370601781069912,0.7754969002347994,0.8918867200352786,0.9635801897077961,0.9311738979383042,0.7394678352767852,0.881527160739541,0.9905061585793891,0.9978776767874464,0.9368039690722578,0.959171624565119,0.9710898572510531,0.30188534011875645,0.6814750772850713,0.49681206579317005,0.1896287490502464,0.41745030806181105,0.521707174624421,-0.38943712711700174,0.15835813698041548,0.41878625445575096,0.17735360973589642,0.8244571091179234,0.14362943935138017,-0.0908474584260886,0.025073999461667024,0.2255782723762205,0.3211979747839577,-0.32518128471750113,0.539322574700763,0.09448047703617252,0.157454935450848,0.07966044456823414,-0.5008529824137489,-0.3141203273497956,-0.004172785153346986,-0.18487141258716433,0.5925531344148471,-0.39286935998875555,-0.37232200342592914,0.11621632849722413,-0.014105475125653355,0.2500805330681446,-0.1836574090927521,-0.5167045630160596,0.4302301920411059,-0.005012811749890295,0.09615140745710851,-0.3990386165032375,0.5368914701034802,0.17290631481571817,0.10172764396826733,0.3748093511025637,-0.1274883007820176,0.4878983643968089,0.15470964745412216,0.2224822655428693
django__django-11400,-0.3188690312936563,0.2655417487724011,0.4665629307036623,0.01601841873902568,0.10731351673035819,0.30732546355277507,0.6261116899085474,-0.05259336399302483,0.5224815340444247,0.3508313308781805,0.24465486923138935,0.147216183598227,0.4002735696554442,0.5331976691040305,0.3313355728972728,-0.14248568408657522,-0.6943099884545527,0.7028841081853052,-0.23934311293113492,-0.09331366932173941,0.4812856719570824,0.7304864228353705,0.8563488568099912,0.5059211748128286,0.6435105316038181,0.19724881382500778,0.010221438983601505,0.04967326975799257,0.08328399876338494,0.08510688033249669,0.5917091434008963,0.9357637466201658,0.9373841231756656,0.00015464900085253308,0.616252915549395,0.3277795511449926,0.2772787690222313,0.9206668651369859,0.9388183380443,0.6161358808371274,0.8530042496913168,0.7967155751843561,0.8912720700332402,0.8003650381218804,0.8353392332576984,0.8303640605392397,0.905109342176641,0.8011946437726141,0.9452734062324362,0.8704853631802327,0.9942182355204254,0.9952148020096043,0.9920685888318117,0.9948838766824089,0.9940963757610626,0.743764507329746,0.8164998198362647,-0.20483880852115788,0.9685861902810772,0.5810029272314825,0.7984119338851537,0.9089460911517018,0.15863162860848873,0.596390426930416,0.6155950201439401,0.16717113512293286,-0.0996107453083575,0.24067349274294456,0.4001060549745283,0.17708498438301207,0.5439761202328655,0.8089177327488534,0.6867071276749649,0.9151330574865104,0.7386835095357986,-0.6160120946340185,-0.3088025109188727,-0.19188709475691101,-0.4302035489642688,-0.38672631231851773,0.14144088557876527,0.5792032968524078,-0.026790669247934662,0.34658219943398183,0.2601089281543051,0.16622853827637485,-0.3541000953586455,0.547159139501432,0.4062277870172265,0.19137884235909697,-0.15790810904943817,-0.7559963727934276,0.6583086800812412,-0.308472990138169,-0.14101719797494838,0.4553054516877506,0.5563767990666897,0.6861744235726766,0.1042168286491578,0.45051837574406867
django__django-11433,0.19191884689473693,0.4223196405196988,0.35367791859103387,0.1444200594858109,0.27808411637282016,0.8963821836961665,0.6690923057592805,0.2850756974442764,0.8226701070256681,0.6683050734813478,0.4335858513366344,0.34996344236632493,0.23851562981427268,0.4129984271288242,0.35876583766151404,0.8460667794480539,0.8961259209478126,0.5620384781073746,-0.08946645570152695,0.5536911807004286,0.5639027510194561,0.4476491846561116,0.16963704048212147,0.6219047563007842,0.4507734331146183,0.45991301949350294,0.45873311362084146,0.07395956484883168,0.06205211256526128,0.26366445263210936,0.6400904038241396,0.5994224321927738,0.35543997003867955,0.9037087324866395,0.6246653846355581,0.450942278119481,0.41945217583235683,0.7725047305202555,0.7871275266044684,0.6075066777691405,0.540511110536255,0.5330445228894436,0.9113032589858181,0.8952289049884022,0.7200219493499798,0.7394904351317567,0.5535553284121084,0.8525566768719853,0.8187723707872805,0.7410937028007828,0.7812671853626897,0.7269752520590951,0.9885312364812102,0.98499115917216,0.8704412082687887,0.004459690495369983,0.342528947529447,0.7817271976930609,0.8026059828538816,0.4828304546429399,0.7316862689122363,0.8053713209822864,0.46767281273478606,0.23708100963594897,0.5604528530663144,0.4053756727530761,0.4087270994423333,0.6822678301698364,0.3205226602490562,0.45422331565357554,0.4815227885443756,0.749796271510867,-0.1307139083052922,0.8493127823110538,0.48747948351525106,0.09610269958932895,0.34228987930033405,-0.14420231549236034,-0.11057250409084288,0.04590443982661494,0.8944441759493645,0.6521761740415233,-0.004771128936729832,0.7944381246500891,0.5840718364260618,0.3650106743049423,0.2647221967476117,0.092279959748761,0.3808569713624311,0.27571745054093655,0.8343170222872884,0.888637315566454,0.4103539626103083,-0.11752207110618812,0.5039465573394656,0.5455848980485092,0.39317481121344866,0.21949816789470006,0.48771499513009475,0.41149321807168815
django__django-11451,0.8424412004314488,0.12710878348833238,0.08115676118212473,0.44958221193329706,0.37507223925880073,0.9877539114445308,0.139586969747338,-0.4516254227397727,0.9827201640543883,0.4146089056266211,-0.05183448052160497,0.3173183257241928,-0.7918803719663384,0.865911965345286,0.08487885964538386,-0.23977653452320707,-0.8627596648292433,0.9992448098367877,-0.4612598715004182,-0.1411378152540202,0.5703846331429204,0.990550542417934,0.619441172439051,0.8647772278442403,0.7612883939610364,-0.08028976778113966,0.5506169021031934,0.6319609941068267,-0.03609455829853041,0.2665483925325875,0.9901200326082612,0.24549624850785437,-0.10328307870521472,-0.18393651575019584,0.23709917166517622,0.7865112960378053,0.8970506268067551,0.7966508670147538,0.8938295457199197,0.8435105838948085,0.8397947470508116,0.8500691256707748,-0.8531901329553904,0.728285763575023,0.39123987583530473,0.9691640087931745,0.6631999675670882,0.9489338812946192,0.9796057264245851,0.8902258960198668,0.9977808421878928,0.9770468084478008,0.9817423842786217,0.9926201755666235,0.9872975526202347,0.999863450739987,0.9981887709026159,0.9344322220715133,0.9922396777760376,0.9811810303725385,0.48220380210857017,0.138210626034301,0.6855851522869987,0.47745389140917205,0.44586336795976045,0.4469409396148304,0.25555263798210875,0.9999856460334182,0.2881322155771304,0.49765285980187196,0.8782228814005825,0.6168219518412952,0.3484789045591988,0.9605211895732052,0.7010112318435704,0.5597087490234138,-0.33312443482223386,-0.37343016327555706,-0.00027742975760136623,-0.036780819707994614,0.6777138048409429,-0.5492624813797317,-0.849442388498392,0.774919498974905,0.013482108484431043,-0.2339671867725376,0.35034160826244465,-0.7738780014314273,0.9423317329644045,0.07120703825572108,-0.36528670625416515,-0.8871660907112408,0.9657866256924228,-0.5099531866850209,-0.19915483948950102,0.34405255695794906,0.8776043174478052,0.4947752765080196,0.6954832440135338,0.6029788487318269
django__django-11477,0.43430374706127256,0.2667017513158896,-0.39674163127344675,0.5329624576827047,0.209306581196605,0.14050470435373774,0.112265128515471,0.38500476762662883,0.3568025351167866,0.24864428390315604,0.23244308641109737,0.1436833551862513,0.671080724320108,0.22987876759736373,0.3192714833787051,0.10352346317815664,0.40482469527324527,0.6228846874997753,0.12112202502120273,0.313088717743095,-0.5816504491411988,0.3088255463766806,0.3393132852781637,0.5117832057515774,0.14456789706630574,0.021486882636775714,0.374178991132027,0.7785623808820423,0.0983811441356851,0.31815234969663253,0.7174409375942512,-0.5711741450371988,-0.0608279841787116,0.7051527140835053,0.19764788061546154,0.9033530056451058,0.9369956243418414,0.8945742704039227,0.706614638394246,0.860384384696279,0.8641300125371925,0.9138948576854624,0.7378231687632272,0.8394777786852832,0.8388314544177913,0.942539532781622,0.7228439756678837,0.1256135411871971,0.9378081537580446,0.6822013008486868,0.9882464719064284,0.9794951899274849,0.9394138808497727,0.9915309655464825,0.9746716270575421,0.3929185381806646,0.9980765914425869,0.9962198949122676,0.6807188568858977,0.7669834703553542,-0.24703684172540452,-0.4716114276502949,-0.1391492078866977,0.8102018270844764,-0.011898912544480195,0.045005324151921294,-0.22900024705739655,0.21009013196430645,0.41512058931834805,0.11030394959429482,0.8398851374970967,0.5882095323637961,0.9715123463830525,0.14567681806212307,0.636320958576517,-0.08518191591244963,-0.27600299801843053,-0.5661984555586935,0.19083310068238069,-0.18413756720179825,0.0803528208940715,-0.5379811803877099,-0.09171026968029179,0.18933202717147374,-0.09000165050061414,0.27719484093816166,0.21200052075208697,0.7602206102977124,0.09627270358658219,0.3364221688936358,0.09141348978845446,0.4109909833215253,0.6262012312768898,0.048494472459393215,0.2942750442115657,-0.6812446948751888,-0.04945070598473955,-0.22741910429626902,0.4905955597410805,-0.11687973635377921
django__django-11490,0.4019402384793021,-0.5765766877992344,-0.2695071140260914,-0.7384574096806391,-0.2956502432566657,0.9464020522127113,0.3879910965903795,0.3325218885128574,0.7481656180847328,0.6037701638501702,0.7606644310837162,0.6441489703151585,0.4590131884462932,-0.46546033517311564,0.34959156366801303,0.7659374406097275,-0.39462301408264217,-0.34142754550685317,0.6565443519732257,0.17160780824836447,0.7979040244279562,0.21279795482852182,-0.5519180606493974,0.33262104425695443,0.19785124071600874,0.3226151005016575,0.803776136957555,0.7801516428644469,0.7890920431479911,0.6739087308679126,0.6462488952124033,-0.42751720960872375,-0.1542349193798842,0.853838350160149,0.22958377909598607,0.7590702785053081,0.9689893103414395,0.9426795766877479,0.7138409746343815,0.8461450350422193,0.7108969833390542,0.9231024509957626,0.8226234489358666,0.003937948787003875,0.6151402080144218,0.676037773894973,0.8476136305433069,0.7383216904536654,0.765032353547918,0.7567513621099657,0.839011202965258,0.6999674987735611,0.9169353155029106,0.9312472928796732,0.8467903275303508,0.5489686704224144,0.9938818084310805,0.9952269181447759,0.3568493280114796,0.7237316812524377,0.48789678670655023,0.8695762232045081,0.6356962947198096,0.2679503826016264,0.5652799218081236,0.5685951578390288,-0.254114707053822,0.1593377354532864,0.9644602211283333,0.3595696018417066,0.5425947996007026,0.5253575082234624,0.03633586284684166,-0.04373917970819635,0.2651372477407026,0.3249858687734556,-0.7336605811545458,-0.44566088172389634,-0.888535550227605,-0.43571778608314793,0.9442075103234187,-0.022672144934799895,-0.1264229955708909,0.7042107967443024,0.3748307916405076,0.750614233024849,0.5162835487561547,0.37239455204732275,-0.5092638938137096,0.28250711000365425,0.7459547652378099,-0.32273289808233396,-0.35668854385524196,0.5532302248223202,0.15494088703063855,0.7910978706713019,0.09152299508672262,-0.5263621091274748,0.35519206253566554,0.1778627047915538
django__django-11532,0.019843146148983803,-0.7939327096089793,0.28089328900884725,-0.07750347958682162,-0.14267493850949248,0.5986304268497713,0.5940141595568251,0.2930103579965433,0.16616437343784757,0.4129548294602468,0.7218597998652122,0.5250500971091173,0.44834833288398834,0.2687205696560724,0.49099469987859756,-0.6123576790637055,0.34726240165187117,-0.06884177378743553,-0.8170199095073365,-0.2877392401766516,0.5660387568487586,0.48716129750677173,0.7731897387229435,0.018898656975609995,0.46132211251352095,0.08545308904789495,0.9870627899883511,0.02154409527573392,0.13189746962785134,0.3064893609849579,-0.18343759929475323,0.6374073966538577,0.8788442510449833,0.051873744872496005,0.34617194831914594,0.9749997807270462,0.9610950412877118,0.7290553537781812,0.8198140746442187,0.8712410626092895,0.8480437650728682,0.7985208135170125,0.7772666793418028,0.8069967481155731,0.8077070015118142,0.8729400790958357,0.6951290253078005,0.8741402307868311,0.9051004279693593,0.8368274407899567,0.99332676056121,0.9957724486813968,0.9956482528242352,0.9936312516757014,0.9945946784356359,0.9988203127387854,0.9881047443369784,0.07946271185419528,0.9733884214656746,0.7599440475989084,0.08520439288338293,-0.042308287040725034,0.16602928322711602,-0.09545820322775506,0.028366796460504717,0.34739036352064706,-0.07405673221157902,-0.25003954306117426,0.6259261294728047,0.16230505443017462,0.390514971821597,0.318996308666986,0.9599333567830473,0.678922391763308,0.5870917572587346,-0.5120864017996215,-0.9372243141455316,-0.22769684819018693,-0.5710487392391749,-0.5620140758436287,-0.08014796523840181,0.3680597515386626,0.318629526945706,-0.5132135091903971,0.023331951013892432,0.7706334854773612,0.5661934235763955,0.40616452625726596,0.30377198767161306,0.5116908557456589,-0.6017237284035625,0.41275754849055035,0.052927785817856565,-0.8852972625540394,-0.2553339141622987,0.5366266140728868,0.3484103656619736,0.17268813021654372,-0.12741330489539426,0.23257795126400244
django__django-11551,0.06806476216124545,0.21935697425672468,0.03747968012485012,0.1302708623389549,0.11379306972044378,0.41027409044150454,0.5719095795991072,-0.6472885517814801,0.3161254249959773,0.1627551358137772,-0.7427425258268066,0.31560700062483504,0.3532881811033048,0.6690377033291155,0.1487975898076122,-0.3668710100596684,-0.5706037975496786,0.7035327612101097,-0.9781541082810328,-0.30302403867006755,0.47358097960653556,0.36230764642301166,-0.41112370025221523,0.820354455329044,0.311279845276594,0.33455460844074875,0.29036088511264535,0.25213703075866684,0.31555754901521055,0.29815251833181783,0.8727364484410213,0.9168030723091493,-0.008645026548332699,0.8457178784601715,0.6566530931655024,0.5119908581693231,0.8662880521047441,0.8228280196603411,0.6290895590357028,0.7075491222425279,0.9349012657396913,0.9403081570765879,0.9823404872420604,0.8678823730048818,0.9313580707658053,0.165373971986373,0.188849130712501,0.8239760219756459,0.9261589751172453,0.5260895249479413,0.9888623214304739,0.9886326813445284,0.9905429022407337,0.9926932253130836,0.9901827825822049,-0.26672334202468806,0.20887835700324495,0.9999755539297784,0.6558462861625947,0.39949421376773253,0.3741092096055433,0.051030169924846186,0.5079164663386355,-0.03365465142511642,0.22485029861097716,-0.12231121341854403,-0.17837047747861196,-0.42463341508762315,0.5811543353220061,-0.03604019266569325,0.9632495381215269,0.9453919257586392,-0.0731070615284356,0.678649825808544,0.6285460570400687,-0.4005591843969177,-0.38981815268464143,-0.42647233733265244,-0.3251581591556824,-0.3855019583924735,0.4839945160215153,0.5978149525868345,-0.9784158769258229,0.23621641418992775,0.08490250146811365,-0.7663360486277334,0.178464101149648,0.216623041336889,0.7964941319287665,0.10631130644689255,-0.32156988244358414,-0.4385410019354627,0.9038205871437771,-0.9613317018926117,-0.20440549978197037,-0.08566933068845214,-0.3301478519164765,-0.29663292485619197,0.6511753222547636,-0.015318696301589246
django__django-11555,-0.14053862527266728,0.4887186857732057,-0.36661086657344355,-0.09377711386792012,-0.028051979985206317,0.40656996574744375,0.1781363980963368,0.3450381663630784,0.039464962525578656,0.2423023731831094,0.18848404495648288,0.3297621325865774,0.5159151600061231,0.6091411339373393,0.41082561787163063,0.037001534983270856,0.12075128839104735,-0.3747938227255068,-0.28377911068946987,-0.12520502751016463,-0.23966449672656628,0.49582165336280615,0.15841260838648447,0.3900741428718188,0.20116097697363577,0.03574793292258163,0.153563676933048,0.06953749500561895,-0.15079838505955556,0.027012679950423252,0.749714554821778,0.7583589447872171,0.6167436496841949,-0.08378664401486366,0.5102576263195816,0.8913100268476828,0.8089473793319539,0.8347536041510225,0.873542310921913,0.8521383303131431,0.7126294040056489,0.8546505026748514,0.9104781152905861,0.8868510868249465,0.8411522771990082,0.782114213219255,0.6581348223899509,0.811812406116408,0.9410714922715986,0.7982832334993031,0.9950860817212879,0.9882136005888774,0.9977242233500393,0.9984718837609715,0.994873947355294,0.6858328998071681,0.8719205605718106,0.9940391092027137,0.9753845219361746,0.8817942728794668,0.30491420524629065,0.5290987996933542,0.7887833684223587,0.19566285390246463,0.4546148068161171,0.4151228373136884,0.24461947837108947,-0.33205082332631825,-0.15014208210799992,0.04438735256261491,0.17185126607649626,0.4366598421421134,0.2968677525018281,0.37162777766329297,0.3192516595959327,-0.6015497286633578,-0.007702623963859664,-0.7559722951013927,-0.5192837985636531,-0.47112711157306586,0.32533427194876524,0.03393530677666834,-0.016288506639998424,-0.315331000382966,0.006912517925617284,0.10865407562267253,0.22816649133746156,0.2674687023945511,0.6307508446519331,0.30876002850165457,-0.09506207496758767,0.06626116370970478,-0.24656407607389957,-0.2017926128071365,-0.11928940003472975,-0.2721668562384447,0.38288352958399563,0.058823644148879264,0.2938082725750533,0.11583714751737087
django__django-11603,0.30307705053649003,-0.3402269888555197,-0.9170184065849422,0.08620166368627619,-0.2169916703044239,0.6423209290633412,0.5465695087710812,0.6523775705863719,0.5935504929623203,0.6087046253457786,0.3153713468337977,-0.5606085485457686,0.5839126747767744,-0.9811541745163209,-0.16061967536287935,-0.9725036178193652,0.49474350824499613,-0.2800985913607076,0.0718105110996051,-0.1715120474588679,0.2830481600979292,-0.30051347386092897,-0.33654499566208373,0.31147631560279093,-0.01063349845557314,-0.17068083737227677,0.3780855473769094,0.7747606720042598,0.2720613176228527,0.31355667490793626,0.9835558613035449,0.643981511251642,0.49831634177683637,0.9319395886836854,0.7644483257539272,0.9472650785470218,0.8979584534229008,0.8622628180484732,0.8849759950736622,0.8981155862730146,0.8856963464281975,0.867198753973318,0.8287116017550133,0.8361797795197294,0.8544466204190646,0.9299775514225043,0.675633200219996,0.8408659678942376,0.9445284925775794,0.8477513030285793,0.9968123553298247,0.9731211822706151,0.9631572860189436,0.9851550773628541,0.9795614752455594,0.40382219242566975,0.8802773671037362,0.9948579667614781,0.8049660166915702,0.7709808857456135,-0.55911968241499,-0.21337419904456106,0.5270623233169018,0.2110226220739651,-0.008602234017171015,0.9654981587212903,0.5025682314067517,0.2996432378597596,0.9917341336955923,0.6898609404208484,0.3099495853495291,0.5274061137362837,0.11910002801042377,0.4717219909353836,0.35704442950790505,-0.23792990664478986,-0.6061898692547968,-0.9652563400925532,-0.36661000640215335,-0.5439965305985732,0.5932723045142919,0.28738020813032084,0.3651709142724619,0.4902726484981993,0.43402401885381847,0.43393347422172523,-0.5325294664780074,0.5859389349002946,-0.9582405780442006,-0.11772440885004704,-0.9860042799880607,0.3728033162199903,-0.33761177642834606,-0.28693089755612144,-0.3094359094381345,0.1670600765227785,-0.4426345851416499,-0.35866365775036335,0.1952743754716237,-0.10974094772440274
django__django-11728,-0.13834193653486287,0.919874315060724,0.5359218616746557,0.2158227837811653,0.38331925599542055,0.5904389269241075,0.3343120037292486,0.06545835324601276,0.4656002402509778,0.36395238103758665,0.24076939352604287,-0.873436570639573,0.37832007205542706,0.43603812614859133,0.04542275527262206,-0.7441080211298041,0.2103947925094026,-0.34575690934833475,-0.5623278329707126,-0.3604494927348622,0.4770413209926426,-0.4247268482641107,-0.3230622853426992,0.5671732899489926,0.07410636933370633,0.1781646616908127,-0.09956162782691547,0.608959794976133,0.2852831988262545,0.24321150691657117,0.7256694755722938,0.8259125211996133,0.7921339249538444,0.4969472520379799,0.7101657934409328,0.8957333413882574,0.2527682694514578,0.48596706574763304,0.8686764108929526,0.6257862718700753,0.6673911139205226,0.7539976812134316,0.7739529292496133,0.35476739690500125,0.6375272803221421,0.9132777039424798,0.9818922777238723,0.8577982886353246,0.8768686442299523,0.9074592286329073,0.9935794575632553,0.9985441543771356,0.6270487215507785,0.9815485568278615,0.9001802225797577,0.3818280027748659,0.04297807561139129,0.14927793370562867,0.9387438951459532,0.3782069768094598,-0.0433426796961682,0.8655935517023687,0.8823620993974958,-0.12342289202199214,0.395297519845426,0.5817382405252746,0.9912598111133265,0.42212853724245014,0.8753898021956459,0.7176290977691743,0.43490021604106077,0.4358337888456135,0.6379613447639091,0.684285563120046,0.5482452281926573,-0.550082558624607,0.7059453513343077,0.4459261913380018,-0.20429164626072555,0.09937433444674425,0.43215893139211664,0.36708230044020823,0.04821931917609902,0.3259550662782208,0.2933539043216612,0.2433373032190699,-0.8901511450342666,0.29212889683117255,0.48356517571966345,0.032220057683909814,-0.7514091712379299,-0.17202075147263102,-0.39528834205732366,-0.7758653688385333,-0.5236459084016045,0.3437785671266482,-0.4296074865762372,-0.40201027924563393,0.3666452025661407,-0.030298499032270554
